iteration,train_loss,val_loss,psnr,ssim,output_change
0,0.22607645392417908,0.2330266535282135,11.204823110144108,0.04463869705796242,0.0
10,0.12521103024482727,0.12752386927604675,13.796496206345878,0.1285906285047531,0.20227421820163727
20,0.11211878061294556,0.11940287053585052,14.226489195647488,0.1710985153913498,0.07199148088693619
30,0.10389132797718048,0.10979222506284714,14.56236081714939,0.19864128530025482,0.047945983707904816
40,0.10508252680301666,0.11093903332948685,14.514288034639911,0.2323760837316513,0.06639816612005234
50,0.09308788925409317,0.09999672323465347,15.014275768455907,0.2790921628475189,0.07254310697317123
60,0.08681724220514297,0.09813696891069412,15.258624698906313,0.34575486183166504,0.06571168452501297
70,0.07539369910955429,0.08316442370414734,15.889510170759378,0.40454745292663574,0.06896249204874039
80,0.06974952667951584,0.07847514003515244,16.208857759594377,0.44373348355293274,0.037169523537158966
90,0.07228516787290573,0.08017618954181671,16.068276237797868,0.46982541680336,0.05581100285053253
100,0.06075705587863922,0.06972324103116989,16.765118044190977,0.5232709646224976,0.06550322473049164
110,0.06017986312508583,0.07321938872337341,16.761551752370035,0.5280249714851379,0.05937444791197777
120,0.05410552769899368,0.06698790192604065,17.21305682301271,0.5920457243919373,0.05896802246570587
130,0.04839494824409485,0.05953323841094971,17.67061493264819,0.6261544823646545,0.0531810037791729
140,0.048941001296043396,0.060464046895504,17.640295290628178,0.6229667067527771,0.05301471799612045
150,0.043901119381189346,0.05717156454920769,18.033948954150397,0.6618208289146423,0.05938230827450752
160,0.04228624701499939,0.05419851467013359,18.202164338461905,0.6742718815803528,0.04670882597565651
170,0.05592750012874603,0.0608176663517952,17.132051317363416,0.6476426720619202,0.08693446218967438
180,0.03820433095097542,0.051063116639852524,18.5829623823517,0.7058261036872864,0.08948983997106552
190,0.05529998242855072,0.06301293522119522,17.15657609158018,0.6761824488639832,0.09877127408981323
200,0.03440610319375992,0.04633675143122673,19.019166029810318,0.7339769005775452,0.10206278413534164
210,0.04059819132089615,0.05378948152065277,18.3312604047727,0.7418738007545471,0.07201659679412842
220,0.032784245908260345,0.04220404848456383,19.269733669918352,0.748404324054718,0.08115378767251968
