iteration,train_loss,val_loss,psnr,ssim,output_change
0,0.06716395169496536,0.06693996489048004,10.430027575214067,0.10083104975225733,0.0
10,0.01145738922059536,0.012291000224649906,16.639677138465146,0.3342643178066207,0.22819149494171143
20,0.006193605251610279,0.006292732432484627,18.544595494628588,0.4375105902098081,0.08456432074308395
30,0.004847987089306116,0.004946996923536062,19.492521169964775,0.4608269746745588,0.038320645689964294
40,0.004179323557764292,0.004228655714541674,20.044785231632037,0.48449721978555127,0.029379582032561302
50,0.0038025437388569117,0.003946663346141577,20.430829684669803,0.5133672168802769,0.01983058452606201
60,0.00354422302916646,0.003688125405460596,20.779424069611657,0.5365482125320282,0.013436413370072842
70,0.0033299901988357306,0.003522629616782069,21.052237323091582,0.5535516168815391,0.009723516181111336
80,0.003161982400342822,0.0033641906920820475,21.30317832333677,0.5693782747663085,0.008682413026690483
90,0.003033585613593459,0.0032574667129665613,21.52038354657,0.5812305316211636,0.00821780413389206
100,0.002941564889624715,0.0031816575210541487,21.722336663509605,0.5925382103890156,0.006664389278739691
110,0.0028688490856438875,0.0031227455474436283,21.895673716164914,0.605001445761695,0.005470039322972298
120,0.0028082868084311485,0.003067565616220236,22.058788281021894,0.6166314321573421,0.004921679385006428
130,0.002756224712356925,0.0030169847887009382,22.21317128187236,0.6268957765526127,0.004808133468031883
140,0.0027123605832457542,0.0029774915892630816,22.355365881208925,0.6358290603594782,0.004677173215895891
150,0.0026750273536890745,0.0029478769283741713,22.484592815276535,0.6431152194266497,0.004604843910783529
160,0.002643976826220751,0.0029186231549829245,22.58936420468487,0.6472497561596089,0.0044634477235376835
170,0.002620574552565813,0.0029004737734794617,22.672319200793893,0.6505390873869441,0.0038365188520401716
180,0.0026013015303760767,0.002890211995691061,22.73497273610915,0.6531246024595466,0.0032507278956472874
190,0.002584968227893114,0.0028844389598816633,22.79395514847407,0.6548023906095656,0.0028386698104441166
200,0.0025712652131915092,0.002879067324101925,22.85166481409295,0.6563687481024324,0.002550783334299922
210,0.0025590017903596163,0.002870572730898857,22.90781322534382,0.6584557495484136,0.002400520723313093
220,0.002547845244407654,0.0028637296054512262,22.960234257051123,0.6604381738606825,0.0023322280030697584
230,0.0025373694952577353,0.002858695574104786,23.01371106035266,0.6622836565114082,0.0023118010722100735
240,0.002527427626773715,0.0028539004269987345,23.06612077869635,0.6640087790202652,0.002356547862291336
250,0.002518068067729473,0.0028496216982603073,23.116858748593092,0.6654474215745908,0.0023828758858144283
260,0.0025095657911151648,0.002843678230419755,23.165473061205827,0.6673795498267212,0.002333552809432149
270,0.002501752460375428,0.0028388735372573137,23.207830550836274,0.6689083646181705,0.002189930062741041
280,0.002506823744624853,0.0028512594290077686,23.239288372087813,0.6711293241504954,0.004302733112126589
290,0.0025511186104267836,0.0028980097267776728,23.25939582803894,0.6751631371517456,0.011127006262540817
300,0.00252172420732677,0.002851986326277256,23.372723629584627,0.680633940736184,0.01277586817741394
