iteration,train_loss,val_loss,psnr,ssim,output_change
0,0.08350086212158203,0.08210810273885727,10.430027575214067,0.10083104975225733,0.0
10,0.016423894092440605,0.015538856387138367,17.104885165054288,0.3613277390688985,0.2372012734413147
20,0.00736662931740284,0.010662355460226536,19.681284918772914,0.487775901982437,0.09581148624420166
30,0.005991941783577204,0.008919000625610352,20.438736778280486,0.5221749134509123,0.043365638703107834
40,0.005208921618759632,0.008427252061665058,20.81187190140977,0.5294835371893337,0.03315574675798416
50,0.004663177765905857,0.00812834594398737,21.05310424007332,0.5567290070698213,0.018655627965927124
60,0.004215904977172613,0.00725211389362812,21.418615137536484,0.5685736758082963,0.015524249523878098
70,0.0038622769061475992,0.007217600475996733,21.554010581773166,0.573323764274197,0.011762379668653011
80,0.003581455210223794,0.007401465438306332,21.68443011051526,0.5756820506054038,0.011234930716454983
90,0.003340608673170209,0.007428788114339113,21.80683547847734,0.5781381510831894,0.009089668281376362
100,0.0031010773964226246,0.007640378549695015,21.852542817082284,0.5761240093895305,0.007286940701305866
110,0.002843535738065839,0.007965408265590668,21.85261035825517,0.5727625190480125,0.007537821773439646
120,0.002595846774056554,0.008363998495042324,21.822700291241006,0.5691112677835113,0.007833420298993587
130,0.0023561015259474516,0.009081115946173668,21.681574185701006,0.5645555958401449,0.009062825702130795
140,0.002131968503817916,0.009898792020976543,21.510651711846627,0.5641832273390508,0.009315168485045433
150,0.0019147206330671906,0.010727359913289547,21.302961288946832,0.5654027178609186,0.010360471904277802
160,0.003265280742198229,0.010017217136919498,20.682289061775275,0.5674673308846837,0.037532370537519455
170,0.00186700071208179,0.010546883568167686,21.325210007472002,0.5714788041945997,0.04632268100976944
180,0.001670663128606975,0.012146971188485622,21.008831534839597,0.5552666698511077,0.01678927056491375
190,0.0014026298886165023,0.011977110058069229,20.90448384609827,0.5456912820304962,0.019953154027462006
200,0.0011982114519923925,0.012793658301234245,20.786055291157055,0.5364816945844241,0.012651431374251842
210,0.0014289639657363296,0.01387449074536562,20.499873421922864,0.5278757265981514,0.024882283061742783
220,0.001621411181986332,0.012168784625828266,20.42056128872311,0.5162858905668286,0.044232361018657684
230,0.001053093932569027,0.013181988149881363,20.672942484430624,0.5217866505969168,0.03575105592608452
240,0.000855384801980108,0.013422813266515732,20.403311396990837,0.5054253367783981,0.01425190456211567
250,0.0007212331984192133,0.013801872730255127,20.167114792139262,0.4894593584574244,0.01194747257977724
260,0.0014391753356903791,0.013357670977711678,20.519021781606483,0.5242559302781097,0.03022649697959423
270,0.0007811980322003365,0.013843976892530918,20.07673139393934,0.4954041231958075,0.03342181444168091
280,0.0007021247292868793,0.013746568001806736,19.968384513922956,0.4872373662144347,0.018940405920147896
290,0.0006625210517086089,0.014862060546875,19.892249850529463,0.48160477757190656,0.026820050552487373
300,0.0005645767087116838,0.01551029458642006,19.688408955183174,0.4696292521843562,0.0127126295119524
