iteration,train_loss,val_loss,psnr,ssim,output_change
0,0.31599855422973633,0.2824123203754425,10.430027575214067,0.10083104975225733,0.0
10,0.06865648925304413,0.06529363989830017,17.006304930464594,0.38916495119555944,0.2243746519088745
20,0.039903674274683,0.03713727369904518,19.489467371354788,0.48310329467621377,0.08337623625993729
30,0.031879033893346786,0.030394935980439186,20.681910931700802,0.5236368572291001,0.047650303691625595
40,0.028363211080431938,0.028300050646066666,21.143203363006556,0.5461653962096822,0.02835831791162491
50,0.025132490321993828,0.026428816840052605,21.693636669273065,0.5788143704254528,0.021222930401563644
60,0.02302529662847519,0.0256730355322361,22.04188805955686,0.5973284479384847,0.015908638015389442
70,0.02133083902299404,0.02490995265543461,22.315824834559077,0.6107228381906135,0.012435835786163807
80,0.01996145397424698,0.023959418758749962,22.62561439048256,0.6279868717753011,0.010631287470459938
90,0.018811048939824104,0.023501623421907425,22.86617450845072,0.6418460935684238,0.008184850215911865
100,0.01781865768134594,0.023141641169786453,23.07214796652318,0.6527074934142574,0.007233684416860342
110,0.01690208725631237,0.022742439061403275,23.279218988774527,0.6634067545068261,0.006494015455245972
120,0.016042523086071014,0.02233685366809368,23.468331672943663,0.6713840844051672,0.006230758037418127
130,0.015218785032629967,0.0221470408141613,23.62518053883388,0.6761097864288745,0.00607702462002635
140,0.014721214771270752,0.022286513820290565,23.670633546553915,0.6791357781447904,0.010986669920384884
150,0.015182566829025745,0.022744717076420784,23.40986084399478,0.6797618212093357,0.013891896232962608
160,0.014003383927047253,0.02210952155292034,23.720958698059658,0.6836935186503036,0.012656931765377522
170,0.013081297278404236,0.01987437903881073,24.203746464810866,0.6965951322229478,0.019079027697443962
180,0.013418381102383137,0.021825755015015602,23.867156289205766,0.6820319322886139,0.027258044108748436
190,0.011952761560678482,0.020263303071260452,24.218623173724595,0.6861075751810677,0.016068143770098686
200,0.011562224477529526,0.01926271617412567,24.447903268479898,0.6941323066408234,0.013559586368501186
210,0.01181836612522602,0.02088673785328865,24.201965456379813,0.6864898974709485,0.022657256573438644
220,0.012182475067675114,0.021638156846165657,24.052755490379433,0.6855742158639543,0.01979280821979046
230,0.011129185557365417,0.019029783084988594,24.47721989079556,0.6929149604153317,0.03538874164223671
240,0.010341956280171871,0.018998339772224426,24.612067950776716,0.6942080960728895,0.022091364488005638
250,0.011641785502433777,0.019291603937745094,24.19324475518171,0.6913560217955287,0.02863788791000843
260,0.010199720971286297,0.017725862562656403,24.825689042630266,0.7025151712295027,0.03230159357190132
270,0.009327760897576809,0.01883212849497795,24.67556125170408,0.6915393993264013,0.019031357020139694
280,0.010351737029850483,0.018808770924806595,24.574520487460706,0.6976314749885417,0.01925765350461006
290,0.010035875253379345,0.018759433180093765,24.656609622481135,0.7026629328049994,0.01887793466448784
300,0.009015140123665333,0.017830250784754753,24.894553655195924,0.7005143670808728,0.02365897409617901
