iteration,train_loss,val_loss,psnr,ssim,output_change
0,0.06884827464818954,0.06713996082544327,10.838764805071309,0.11824843406188917,0.0
5,0.010588295757770538,0.011190683580935001,17.373370333974776,0.37674369199531554,0.26955798268318176
10,0.007329638581722975,0.007395525928586721,18.390286539194637,0.4390642738741509,0.09463930875062943
15,0.00543465418741107,0.0055651478469371796,19.276430887318927,0.4823044099974051,0.03401387110352516
20,0.004631143528968096,0.004931663628667593,19.83770778563372,0.5063523081833717,0.04303572699427605
25,0.003872591769322753,0.003921637311577797,20.43384338482276,0.526740653289006,0.03969395160675049
30,0.003113172948360443,0.0034109142143279314,20.979648616391515,0.5599115517734162,0.02766854502260685
35,0.0027194737922400236,0.002953696297481656,21.369806145407253,0.582392740854952,0.02024031989276409
40,0.002486752113327384,0.0026469468139111996,21.645213681065346,0.5938130804294927,0.014280791394412518
45,0.002273050369694829,0.002438697963953018,21.901997256716136,0.6003527522566601,0.011740203946828842
50,0.002133646747097373,0.002280035289004445,22.106931214030983,0.6111879554419645,0.010087275877594948
55,0.0020138721447438,0.0021710654255002737,22.255378518670295,0.621201570862273,0.009784630499780178
60,0.0019319921266287565,0.0020577460527420044,22.412642398960255,0.6281459998240718,0.008836302906274796
65,0.0018543864134699106,0.0019339986611157656,22.555825694932153,0.6340878427565191,0.006735121365636587
70,0.0017892499454319477,0.0018699327483773232,22.71500162094867,0.6425844997349754,0.005527028813958168
75,0.0017335637239739299,0.001788195688277483,22.852779855084417,0.6505094443848767,0.00417696638032794
80,0.0016857341397553682,0.0017269073287025094,22.95582235023838,0.657945348574574,0.004268570337444544
85,0.001642917632125318,0.0016710713971406221,23.06365344372596,0.665103028712134,0.0030380352400243282
90,0.0016033460851758718,0.001641809823922813,23.174817012688816,0.6725400115636551,0.0028150505386292934
95,0.001565346959978342,0.00159497803542763,23.27230218396343,0.6788751246780268,0.0025224057026207447
100,0.0015297088539227843,0.001556672272272408,23.369195392595397,0.6857522163932144,0.002275731647387147
105,0.0014953800709918141,0.0015194008592516184,23.477694046961908,0.691903525986681,0.002281277207657695
110,0.001461690291762352,0.0014874921180307865,23.581569172010912,0.6981730658337296,0.0022605617996305227
115,0.001429780968464911,0.0014514620415866375,23.674896705539954,0.7042175416262128,0.002186098136007786
120,0.0013995470944792032,0.0014188878703862429,23.766522674855963,0.7099207638487149,0.002200980205088854
