iteration,train_loss,val_loss,psnr,ssim,output_change
0,0.16163265705108643,0.16054724156856537,11.204823110144108,0.04463869705796242,0.0
10,0.06758350878953934,0.06613617390394211,13.711382948041944,0.1202058494091034,0.2044130563735962
20,0.058585867285728455,0.05733539164066315,14.05894497538707,0.14052894711494446,0.052559368312358856
30,0.052768319845199585,0.05127288028597832,14.320540570331573,0.17371754348278046,0.03910817950963974
40,0.051969975233078,0.05176572501659393,14.368103926362487,0.20237763226032257,0.05334654450416565
50,0.04325402155518532,0.04347357153892517,14.78925960486505,0.24298614263534546,0.05402781441807747
60,0.036101967096328735,0.03646643087267876,15.228767596153903,0.30394890904426575,0.0461149699985981
70,0.03376379236578941,0.03508512303233147,15.393635127549546,0.33729812502861023,0.04083796218037605
80,0.032051004469394684,0.03166186809539795,15.613959328420691,0.3769882023334503,0.05084501951932907
90,0.027211803942918777,0.028932897374033928,15.942796253871915,0.41014692187309265,0.04488261044025421
100,0.029728753492236137,0.03273848071694374,15.773338691419202,0.4064922332763672,0.052749086171388626
110,0.023750830441713333,0.025398001074790955,16.26304054519865,0.45019593834877014,0.05764312297105789
120,0.02741004154086113,0.0297404695302248,16.069003545000335,0.4602039158344269,0.05681835860013962
130,0.020898576825857162,0.023470550775527954,16.57343675279064,0.4920438230037689,0.06443899869918823
140,0.024671297520399094,0.025871649384498596,16.345499934935496,0.4885852038860321,0.05276549234986305
150,0.020249072462320328,0.02245352976024151,16.628982809140343,0.4977623522281647,0.06048334389925003
160,0.017411883920431137,0.01845717243850231,17.07365415403274,0.5527638792991638,0.05090942233800888
170,0.02027854137122631,0.022064685821533203,16.701512436943087,0.5094799399375916,0.057266827672719955
180,0.015936005860567093,0.017617736011743546,17.270376708072117,0.5707216858863831,0.05147121474146843
190,0.01320646982640028,0.014657184481620789,17.714557505046493,0.6093617081642151,0.0372144840657711
200,0.016888221725821495,0.018458539620041847,17.224779112363365,0.5675547122955322,0.04829847067594528
210,0.01360676996409893,0.014972328208386898,17.734962112716342,0.6125765442848206,0.04957972466945648
220,0.01456183660775423,0.01489171851426363,17.8586034721613,0.6389217972755432,0.048119913786649704
