iteration,train_loss,val_loss,psnr,ssim,output_change
0,0.0959709957242012,0.08615883439779282,10.430027575214067,0.10083104975225733,0.0
10,0.023421810939908028,0.02143387496471405,17.53908136307991,0.36631604279535807,0.2379165142774582
20,0.01625520922243595,0.014672892168164253,19.929781204801593,0.4942905662963758,0.07516274601221085
30,0.013710384257137775,0.012525675818324089,21.317220954763762,0.5820392888014279,0.05352210998535156
40,0.01213610079139471,0.011447965167462826,21.971594682133485,0.6209368454603873,0.03417103737592697
50,0.011175478808581829,0.010606518015265465,22.59120342542508,0.6412199562261552,0.025042662397027016
60,0.010524949990212917,0.01050784345716238,22.800983673705417,0.6594763227996464,0.0188350398093462
70,0.010036134161055088,0.010264511220157146,23.173953825843657,0.6770866638577989,0.0135186817497015
80,0.009711281396448612,0.010311359539628029,23.336806433739035,0.6820229396670304,0.010548478923738003
90,0.00943036563694477,0.01031068991869688,23.50975135798179,0.693190360425193,0.009127565659582615
100,0.009791381657123566,0.010775835253298283,22.923706885151624,0.7010583604080215,0.024438779801130295
110,0.009232361800968647,0.01002324279397726,23.820198952988406,0.7106224432123623,0.03327268734574318
120,0.008896296843886375,0.010309658944606781,23.75727471148695,0.7061980022549381,0.015422878786921501
130,0.008701786398887634,0.010267267934978008,23.98976257597652,0.7086186761088563,0.011455098167061806
140,0.009099549613893032,0.0110189663246274,23.238954113454938,0.7034321256108166,0.031712114810943604
150,0.008638810366392136,0.010068359784781933,24.04616898917449,0.7101764744867468,0.0404040589928627
160,0.008276553824543953,0.01017995085567236,24.10533606162426,0.7105620759461788,0.02355736866593361
170,0.008194413036108017,0.010248635895550251,24.12714076595632,0.7114048778144787,0.018445247784256935
180,0.008012179285287857,0.009811334311962128,24.37568353922284,0.7155726896765044,0.01759759709239006
190,0.008450677618384361,0.010514824651181698,23.740282486496458,0.7187452353703192,0.034321434795856476
200,0.007985484786331654,0.009788040071725845,24.316880721858073,0.7275642613059754,0.0242630485445261
210,0.007674715016037226,0.010092716664075851,24.409225538983343,0.724887648501016,0.014581447467207909
220,0.007691902108490467,0.009984527714550495,24.41890629160333,0.7238361192512792,0.024051517248153687
230,0.007773575838655233,0.010022236034274101,24.369950695512035,0.7238682562404497,0.023859305307269096
240,0.00771861057728529,0.0107903853058815,24.00051024877561,0.7145167810025135,0.02752363681793213
250,0.007784278132021427,0.009999634698033333,24.207871510016197,0.7438157089453248,0.040945518761873245
260,0.007683918345719576,0.010143737308681011,24.228547413406154,0.7343338204001815,0.04674509912729263
270,0.007287290412932634,0.009658346883952618,24.496570693904765,0.7330346786252064,0.03871144354343414
280,0.006869632285088301,0.009999336674809456,24.766245480991287,0.7335786539197464,0.027395984157919884
290,0.007463448215276003,0.009378783404827118,24.43979996039865,0.7278614725948584,0.037117090076208115
300,0.006815587170422077,0.009871063753962517,24.59483674183438,0.7274002974363449,0.029335252940654755
